borocode	precinct	year	month	lon	lat	street1	street2	collisions	persons_involved	collisions_with_injuries	motorists_injured	passengers_injured	cyclists_injured	pedestr_injured	total_injured	motorists_killed	passengers_killed	cyclists_killed	pedestr_killed	total_killed	ambulance	bicycle	bus	fire_truck	large_com_veh_6_or_more_tires	livery_vehicle	motorcycle	other	passenger_vehicle	pedicab	pick_up_truck	scooter	small_com_veh_4_tires	sport_utility_station_wagon	taxi_vehicle	unknown	van	aggressive_driving_road_rage	alcohol_involvement	backing_unsafely	cell_phone_hand_held	driver_inattention_distraction	driver_inexperience	drugs_illegal	eating_or_drinking	err_confusn_ped_bike_other_ped	failure_to_keep_right	failure_to_yield_right_of_way	fatigued_drowsy	fell_asleep	following_too_closely	illness	listening_using_headphones	lost_consciousness	other_electronic_device	other_uninvolved_vehicle	outside_car_distraction	passenger_distraction	passing_or_lane_usage	physical_disability	prescription_medication	texting	traffic_control_disregarded	turning_improperly	unsafe_lane_changing	unsafe_speed	vehicle_vandalism
2	44	2013	8	-73.914723	40.828729	EAST 165 STREET	FINDLAY AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0		1							4					1						1			1												1												
2	44	2013	8	-73.920462	40.830915	EAST 165 STREET	GRAND CONCOURSE	4	9	2	1	0	1	0	2	0	0	0	0	0																							2					1																			
2	44	2013	8	-73.921284	40.835724	EAST 167 STREET	RIVER AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																							1																								
2	44	2013	8	-73.90766	40.843688	EAST 173 STREET	WEEKS AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1														1							1												
2	44	2013	8	-73.9297664	40.8305554	WEST 169 STREET	WOODYCREST AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
2	45	2013	8	-73.823432	40.865686	EINSTEIN LOOP	HUTCHINSON RIVER PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	45	2013	8	-73.845809	40.837512	HERSCHELL STREET	WESTCHESTER AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									1																								
2	46	2013	8	-73.898839	40.859309	EAST 184 STREET	GRAND CONCOURSE	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
2	46	2013	8	-73.895264	40.856745	EAST 184 STREET	WEBSTER AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
2	46	2013	8	-73.905859	40.849329	EAST TREMONT AVENUE	GRAND CONCOURSE	4	9	3	0	1	1	1	3	0	0	0	0	0																							1																								
2	46	2013	8	-73.901022	40.847667	EAST TREMONT AVENUE	WEBSTER AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																														2								
2	46	2013	8	-73.918178	40.84624	FEATHERBED LANE	JESUP AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2																																	
2	47	2013	8	-73.860421	40.869586	ADEE AVENUE	RADCLIFF AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
2	47	2013	8	-73.862804	40.883576	EAST 219 STREET	WHITE PLAINS ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
2	47	2013	8	-73.865599	40.901924	EAST 241 STREET	MARTHA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
2	47	2013	8	-73.84872	40.898665	ELY AVENUE	NEREID AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	48	2013	8	-73.880299	40.84013	BOSTON ROAD	EAST TREMONT AVENUE	4	8	1	0	0	1	0	1	0	0	0	0	0		1							5					2																																	
2	48	2013	8	-73.890096	40.844902	CLINTON AVENUE	EAST TREMONT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
2	48	2013	8	-73.88644	40.850314	CROTONA AVENUE	EAST 182 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1												
2	49	2013	8	-73.837928	40.86511	ALLERTON AVENUE	TIEMANN AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	49	2013	8	-73.863444	40.867822	ARNOW AVENUE	BARNES AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0		1							4		1																																		1		
2	49	2013	8	-73.868328	40.86659	BRITTON STREET	OLINVILLE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	49	2013	8	-73.84431	40.851189	EASTCHESTER ROAD	MORRIS PARK AVENUE	5	10	2	0	0	1	1	2	0	0	0	0	0																																			1												
2	49	2013	8	-73.855351	40.855433	LYDIG AVENUE	WILLIAMSBRIDGE ROAD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
2	49	2013	8	-73.866118	40.845222	MORRIS PARK AVENUE	WHITE PLAINS ROAD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
2	49	2013	8	-73.849433	40.849337	VANNEST AVENUE	YATES AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
2	50	2013	8	-73.900503	40.8804	BAILEY AVENUE	WEST 234 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	50	2013	8	-73.899727	40.886515	BROADWAY	WEST 240 STREET	2	4	2	0	0	1	1	2	0	0	0	0	0		1														1	1																														
2	52	2013	8	-73.880006	40.87047	DECATUR AVENUE	EAST MOSHOLU PARKWAY NORTH	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	52	2013	8	-73.876684	40.873793	EAST 205 STREET	HULL AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
2	52	2013	8	-73.881246	40.88271	EAST GUN HILL ROAD	JEROME AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																	1																
1	1	2013	8	-74.002601	40.719904	CANAL STREET	MERCER STREET	4	7	1	0	0	1	0	1	0	0	0	0	0																															1																
1	1	2013	8	-74.01273	40.717115	CHAMBERS STREET	WEST STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																							2																								
1	1	2013	8	-74.006532	40.708228	GOLD STREET	JOHN STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
1	1	2013	8	-74.003766	40.722385	GRAND STREET	WEST BROADWAY	2	4	2	0	0	1	1	2	0	0	0	0	0		1												1	1																																
1	1	2013	8	-74.012544	40.701481	SOUTH STREET	WHITEHALL STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
1	5	2013	8	-74.000455	40.714365	BAXTER STREET	WORTH STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																				1		
1	5	2013	8	-73.995429	40.71728	BOWERY	HESTER STREET	4	7	1	0	0	1	0	1	0	0	0	0	0																							1												1										1		
1	5	2013	8	-73.993795	40.720936	BOWERY	SPRING STREET	5	10	2	1	0	1	0	2	0	0	0	0	0		1							6					1	2								5								1																
1	5	2013	8	-73.999957	40.718018	CANAL STREET	CENTRE STREET	6	11	1	0	0	1	0	1	0	0	0	0	0																							5																						1		
1	5	2013	8	-73.996984	40.716542	CANAL STREET	ELIZABETH STREET	5	11	1	0	0	1	0	1	0	0	0	0	0																																															
1	5	2013	8	-73.991024	40.72365	CHRYSTIE STREET	EAST HOUSTON STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
1	5	2013	8	-73.993427	40.724507	EAST HOUSTON STREET	ELIZABETH STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																														1								
1	5	2013	8	-73.994362	40.712309	MADISON STREET	MARKET STREET	1	3	1	1	0	1	0	2	0	0	0	0	0		1					1		1																																		1				
1	6	2013	8	-73.997809	40.736025	6 AVENUE	WEST 12 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1										1																												
1	6	2013	8	-74.002219	40.727963	MACDOUGAL STREET	WEST HOUSTON STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
1	7	2013	8	-73.988639	40.722934	ALLEN STREET	EAST HOUSTON STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		2							1						1																				1								1				
1	7	2013	8	-73.9857	40.717867	CLINTON STREET	DELANCEY STREET	3	9	3	0	3	1	0	4	0	0	0	0	0																																											1				
1	7	2013	8	-73.982454	40.714699	EAST BROADWAY	GRAND STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																	2																
1	7	2013	8	-73.981309	40.72071	EAST HOUSTON STREET	PITT STREET	1	3	1	0	0	1	0	1	0	0	0	0	0		1							1							1							1																								
1	9	2013	8	-73.98768	40.728578	2 AVENUE	SAINT MARKS PLACE	2	3	1	0	0	1	0	1	0	0	0	0	0		2							1						1																																
1	9	2013	8	-73.98718	40.733292	3 AVENUE	EAST 14 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																				1									1										1								
1	9	2013	8	-73.98396	40.725472	AVENUE A	EAST 6 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	9	2013	8	-73.982524	40.723279	AVENUE B	EAST 4 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		2							1							1																															
1	9	2013	8	-73.977978	40.725287	AVENUE C	EAST 9 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3									1																					1								
1	9	2013	8	-73.994252	40.728413	BROADWAY	EAST 4 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	9	2013	8	-73.991921	40.731166	BROADWAY	EAST 9 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																									1														
1	9	2013	8	-73.982204	40.720894	EAST HOUSTON STREET	RIDGE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	10	2013	8	-73.998314	40.760823	11 AVENUE	WEST 42 STREET	11	24	3	2	2	1	1	6	0	0	0	0	0																																															
1	10	2013	8	-73.995644	40.744099	7 AVENUE	WEST 23 STREET	5	10	1	0	0	1	0	1	0	0	0	0	0																															1								2						1		
1	10	2013	8	-74.005117	40.740841	9 AVENUE	WEST 14 STREET	5	10	1	0	0	1	0	1	0	0	0	0	0																							1															1	1								
1	10	2013	8	-73.999036	40.749638	9 AVENUE	WEST 28 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1												1		2																															
1	10	2013	8	-73.9671172	40.7525947	LINCOLN TUNNEL APPROACH	WEST 33 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																				1		
1	10	2013	8	-74.000386	40.762582	WEST 43 STREET	WEST SIDE HIGHWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	13	2013	8	-73.981057	40.733212	1 AVENUE	EAST 17 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	13	2013	8	-73.9758	40.740644	1 AVENUE	EAST 29 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1											1																																		
1	13	2013	8	-73.984441	40.733034	2 AVENUE	EAST 15 STREET	3	6	2	0	0	1	1	2	0	0	0	0	0																							1												1												
1	13	2013	8	-73.981391	40.737222	2 AVENUE	EAST 22 STREET	5	11	2	0	0	1	1	2	0	0	0	0	0																							1								1								1								
1	13	2013	8	-73.98042	40.73855	2 AVENUE	EAST 24 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2						1								1												1												
1	13	2013	8	-73.993617	40.736005	5 AVENUE	EAST 14 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																				1			1																						1		
1	13	2013	8	-73.989574	40.741549	5 AVENUE	EAST 23 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		2											1		1																																
1	13	2013	8	-73.987748	40.744066	5 AVENUE	WEST 27 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	13	2013	8	-73.996872	40.737357	6 AVENUE	WEST 14 STREET	3	8	2	0	0	1	3	4	0	0	0	0	0																																						1									
1	13	2013	8	-73.995874	40.738687	6 AVENUE	WEST 16 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	13	2013	8	-73.990124	40.737797	BROADWAY	EAST 18 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	13	2013	8	-73.984743	40.739512	EAST 23 STREET	LEXINGTON AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	13	2013	8	-73.987983	40.740873	EAST 23 STREET	MADISON AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																												1																			
1	13	2013	8	-73.9777373	40.7398305	EAST 27 STREET	MT CARMEL PLACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	13	2013	8	-73.984009	40.743299	EAST 28 STREET	PARK AVENUE SOUTH	3	6	1	0	0	1	0	1	0	0	0	0	0		1							1						4													1			1																
1	14	2013	8	-73.982275	40.751577	5 AVENUE	WEST 39 STREET	4	8	2	0	1	1	0	2	0	0	0	0	0																															2																
1	14	2013	8	-73.979935	40.754782	5 AVENUE	WEST 44 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	14	2013	8	-73.98962	40.747267	6 AVENUE	WEST 30 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																							1																						1		
1	14	2013	8	-73.987294	40.750455	6 AVENUE	WEST 35 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																															1																
1	14	2013	8	-73.985965	40.75232	6 AVENUE	WEST 38 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	14	2013	8	-73.992461	40.748468	7 AVENUE	WEST 30 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	14	2013	8	-73.989244	40.752896	7 AVENUE	WEST 37 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																															1																
1	14	2013	8	-73.994842	40.750294	8 AVENUE	WEST 31 STREET	9	19	1	0	0	1	0	1	0	0	0	0	0																															1				1				1								
1	14	2013	8	-73.995355	40.754688	9 AVENUE	WEST 36 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																							2																								
1	14	2013	8	-73.988307	40.747535	BROADWAY	WEST 31 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1													2		1																		1												
1	17	2013	8	-73.962926	40.758308	1 AVENUE	EAST 57 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
1	17	2013	8	-73.974934	40.750099	3 AVENUE	EAST 41 STREET	4	8	2	0	0	1	1	2	0	0	0	0	0																			1																												
1	17	2013	8	-73.98085	40.747751	EAST 35 STREET	PARK AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2							1																															
1	17	2013	8	-73.972821	40.755871	EAST 49 STREET	LEXINGTON AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	18	2013	8	-73.995086	40.765252	11 AVENUE	WEST 49 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1						2																								
1	18	2013	8	-73.98271	40.75677	6 AVENUE	WEST 45 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1								1																								
1	18	2013	8	-73.982111	40.767743	8 AVENUE	COLUMBUS CIRCLE	2	4	1	0	0	1	0	1	0	0	0	0	0																							2																								
1	18	2013	8	-73.986105	40.76229	8 AVENUE	WEST 50 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																							1								
1	18	2013	8	-73.990314	40.761607	9 AVENUE	WEST 47 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																						1									
1	18	2013	8	-73.988495	40.764113	9 AVENUE	WEST 51 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
1	18	2013	8	-73.985216	40.768595	9 AVENUE	WEST 58 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
1	18	2013	8	-73.977687	40.763645	AVENUE OF THE AMERICAS	WEST 56 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																												1				
1	18	2013	8	-73.972614	40.75906	EAST 53 STREET	PARK AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2						1																		1									
1	18	2013	8	-73.971136	40.760891	EAST 56 STREET	PARK AVENUE	4	8	1	0	0	1	0	1	0	0	0	0	0																							3								1								1								
1	19	2013	8	-73.961965	40.75962	1 AVENUE	EAST 59 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0		1							3					2																					1												
1	19	2013	8	-73.955501	40.768486	1 AVENUE	EAST 73 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																				1		
1	19	2013	8	-73.956015	40.772021	2 AVENUE	EAST 77 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1						2																														1		
1	19	2013	8	-73.953167	40.775923	2 AVENUE	EAST 83 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																								1																							
1	19	2013	8	-73.949882	40.780437	2 AVENUE	EAST 90 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	19	2013	8	-73.953985	40.778822	3 AVENUE	EAST 86 STREET	4	7	2	0	0	1	1	2	0	0	0	0	0																							2					1																			
1	19	2013	8	-73.957097	40.780135	EAST 86 STREET	PARK AVENUE	3	8	2	1	0	1	0	2	0	0	0	0	0																												2						1													
1	19	2013	8	-73.94712	40.775929	EAST 86 STREET	YORK AVENUE	3	8	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	19	2013	8	-73.955569	40.785297	EAST 93 STREET	MADISON AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	20	2013	8	-73.975014	40.787686	AMSTERDAM AVENUE	WEST 86 STREET	3	6	2	0	0	1	1	2	0	0	0	0	0																				1																									1		
1	20	2013	8	-73.98208	40.777929	BROADWAY	WEST 71 STREET	6	12	1	0	0	1	0	1	0	0	0	0	0																																															
1	20	2013	8	-73.978724	40.77242	CENTRAL PARK WEST	WEST 66 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0		1			1				3					1	2			1		1			2																								
1	20	2013	8	-73.980659	40.774852	COLUMBUS AVENUE	WEST 68 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
1	20	2013	8	-73.982638	40.784975	RIVERSIDE DRIVE	WEST 79 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
1	22	2013	8	-73.955279	40.78858	5 AVENUE	97 STREET TRANSVERSE	2	4	1	0	0	1	0	1	0	0	0	0	0																															1								1								
1	23	2013	8	-73.944225	40.783934	1 AVENUE	EAST 97 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	23	2013	8	-73.940562	40.793187	2 AVENUE	EAST 110 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1									1																								
1	23	2013	8	-73.946589	40.784942	2 AVENUE	EAST 97 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																							1								
1	23	2013	8	-73.947461	40.787753	3 AVENUE	EAST 100 STREET	3	5	1	0	0	1	0	1	0	0	0	0	0																																															
1	23	2013	8	-73.947901	40.792933	EAST 106 STREET	PARK AVENUE	3	6	3	2	0	1	0	3	0	0	0	0	0		1							4								1						2																								
1	23	2013	8	-73.945905	40.795419	EAST 110 STREET	PARK AVENUE	2	4	2	0	0	1	1	2	0	0	0	0	0		1							1					1									1																								
1	24	2013	8	-73.964758	40.801741	AMSTERDAM AVENUE	WEST 108 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	24	2013	8	-73.96236	40.794851	CENTRAL PARK WEST	WEST 101 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																			1									1																			
1	25	2013	8	-73.937687	40.80114	3 AVENUE	EAST 121 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1					1																												
1	25	2013	8	-73.942262	40.806415	5 AVENUE	EAST 125 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																												1			
1	25	2013	8	-73.941619	40.798622	EAST 116 STREET	LEXINGTON AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1						1	2																																						
1	26	2013	8	-73.961548	40.806135	AMSTERDAM AVENUE	WEST 115 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
1	26	2013	8	-73.95627	40.813376	AMSTERDAM AVENUE	WEST 125 STREET	9	18	2	1	1	1	0	3	0	0	0	0	0																															1														1		
1	26	2013	8	-73.965204	40.806037	BROADWAY	WEST 113 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																		1				
1	26	2013	8	-73.960164	40.819732	MARGINAL STREET	WEST 132 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
1	28	2013	8	-73.944598	40.803229	5 AVENUE	WEST 120 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																				1												
1	28	2013	8	-73.952598	40.803263	7 AVENUE	WEST 116 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1													1			1																
1	28	2013	8	-73.950751	40.805843	7 AVENUE	WEST 120 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1									1																								
1	28	2013	8	-73.949366	40.807716	7 AVENUE	WEST 123 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																			1												
1	28	2013	8	-73.955855	40.803755	8 AVENUE	WEST 115 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	28	2013	8	-73.954411	40.805739	8 AVENUE	WEST 118 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	28	2013	8	-73.95116	40.810172	8 AVENUE	WEST 125 STREET	3	6	2	0	0	1	1	2	0	0	0	0	0																												1											1								
1	28	2013	8	-73.952367	40.798216	LENOX AVENUE	WEST 110 STREET	3	5	1	0	0	1	0	1	0	0	0	0	0		2							3							1																															
1	28	2013	8	-73.949606	40.801991	LENOX AVENUE	WEST 116 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
1	28	2013	8	-73.945397	40.807737	LENOX AVENUE	WEST 125 STREET	9	18	1	0	0	1	0	1	0	0	0	0	0																																															
1	28	2013	8	-73.954948	40.807593	MANHATTAN AVENUE	WEST 120 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														2																								
1	30	2013	8	-73.94666	40.82653	AMSTERDAM AVENUE	WEST 147 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1								1				
1	30	2013	8	-73.955243	40.820166	BROADWAY	WEST 135 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1						1							1	1																			1												
1	30	2013	8	-73.945729	40.825322	CONVENT AVENUE	WEST 146 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1												
1	32	2013	8	-73.939154	40.821686	7 AVENUE	WEST 145 STREET	3	5	1	0	0	1	0	1	0	0	0	0	0		1					1		3																						1				1												
1	32	2013	8	-73.938214	40.822988	7 AVENUE	WEST 147 STREET	4	10	2	1	1	1	0	3	0	0	0	0	0																																															
1	32	2013	8	-73.946543	40.816519	8 AVENUE	WEST 135 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		1							2																										1												
1	32	2013	8	-73.943093	40.810908	LENOX AVENUE	WEST 130 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1				1			2									1																	1										1		
1	32	2013	8	-73.940778	40.814075	LENOX AVENUE	WEST 135 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																							1					1			
1	33	2013	8	-73.941578	40.833488	AMSTERDAM AVENUE	WEST 158 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	33	2013	8	-73.936913	40.839867	AMSTERDAM AVENUE	WEST 168 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	34	2013	8	-73.933313	40.855335	BROADWAY	WEST 189 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1												
4	100	2013	8	-73.837199	40.579813	BEACH 116 STREET	ROCKAWAY BEACH BOULEVARD	3	6	1	0	0	1	0	1	0	0	0	0	0																							1					1																			
4	101	2013	8	-73.7512551	40.5952133	B 17 STREET	SEAGIRT BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2013	8	-73.84685	40.69595	101 STREET	86 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1					1																			
4	102	2013	8	-73.855015	40.680925	102 AVENUE	84 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2013	8	-73.844509	40.682415	103 AVENUE	95 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																				1				
4	102	2013	8	-73.842974	40.694216	104 STREET	88 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																																							
4	102	2013	8	-73.837799	40.689853	107 STREET	95 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														2																								
4	102	2013	8	-73.7450685	40.729783	122 STREET	89 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														2																								
4	102	2013	8	-73.821786	40.701903	131 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	102	2013	8	-73.814275	40.694681	134 STREET	97 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																						1		
4	102	2013	8	-73.863509	40.686325	77 STREET	91 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									2																								
4	102	2013	8	-73.862307	40.685169	78 STREET	ROCKAWAY BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														2																								
4	102	2013	8	-73.852066	40.693698	JAMAICA AVENUE	WOODHAVEN BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	103	2013	8	-73.786253	40.698607	108 AVENUE	170 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
4	103	2013	8	-73.803573	40.696936	148 STREET	LIBERTY AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1		1					1																								
4	103	2013	8	-73.790797	40.706868	169 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	104	2013	8	-73.92154	40.716795	47 STREET	GRAND AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
4	104	2013	8	-73.91931	40.717417	49 STREET	GRAND AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
4	104	2013	8	-73.8949906	40.7335528	52 AVENUE	69 PLACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	104	2013	8	-73.912283	40.714175	54 STREET	NURGE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	104	2013	8	-73.888228	40.728532	57 AVENUE	73 PLACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	104	2013	8	-73.871546	40.712597	67 ROAD	80 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	104	2013	8	-73.897565	40.70776	FRESH POND ROAD	WOODBINE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2013	8	-73.729982	40.710362	104 AVENUE	225 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1	1																									1																			
4	105	2013	8	-73.76579	40.660974	146 TERRACE	181 STREET	2	5	2	1	0	1	0	2	0	0	0	0	0		1							1					3																																	
4	105	2013	8	-73.766169	40.655587	150 DRIVE	ROCKAWAY BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																														1								
4	105	2013	8	-73.720151	40.734792	247 STREET	HILLSIDE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	105	2013	8	-73.720425	40.75038	72 AVENUE	LITTLE NECK PARKWAY	1	3	1	0	0	1	0	1	0	0	0	0	0		1							2																																						
4	105	2013	8	-73.735789	40.713326	HEMPSTEAD AVENUE	SPRINGFIELD BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
