GEO_ID	NAME	B23006_001E	B23006_001M	B23006_002E	B23006_002M	B23006_003E	B23006_003M	B23006_004E	B23006_004M	B23006_005E	B23006_005M	B23006_006E	B23006_006M	B23006_007E	B23006_007M	B23006_008E	B23006_008M	B23006_009E	B23006_009M	B23006_010E	B23006_010M	B23006_011E	B23006_011M	B23006_012E	B23006_012M	B23006_013E	B23006_013M	B23006_014E	B23006_014M	B23006_015E	B23006_015M	B23006_016E	B23006_016M	B23006_017E	B23006_017M	B23006_018E	B23006_018M	B23006_019E	B23006_019M	B23006_020E	B23006_020M	B23006_021E	B23006_021M	B23006_022E	B23006_022M	B23006_023E	B23006_023M	B23006_024E	B23006_024M	B23006_025E	B23006_025M	B23006_026E	B23006_026M	B23006_027E	B23006_027M	B23006_028E	B23006_028M	B23006_029E	B23006_029M
310M400US46380	Ukiah, CA Micro Area	42313	1073	5426	1297	3674	1008	0	211	3674	1008	3591	980	83	139	1752	793	11781	1561	8150	1434	239	342	7911	1356	7678	1314	233	227	3631	1049	16773	2042	12012	1760	0	211	12012	1760	11091	1734	921	612	4761	1093	8333	1875	6934	1665	0	211	6934	1665	6283	1628	651	421	1399	673
310M400US46700	Vallejo-Fairfield, CA Metro Area	238293	891	25977	2643	17602	2345	0	211	17602	2345	16974	2319	628	475	8375	1616	54731	3961	39454	3314	61	76	39393	3309	37495	3235	1898	724	15277	2030	92466	4082	73559	3913	1391	625	72168	3935	69757	3955	2411	734	18907	1876	65119	3571	54692	3514	1283	517	53409	3437	51454	3438	1955	763	10427	1513
310M400US39500	Quincy, IL-MO Micro Area	37968	747	1954	611	836	343	0	198	836	343	836	343	0	198	1118	486	11258	1146	8739	982	0	198	8739	982	8425	1004	314	203	2519	671	13322	1198	11386	1048	0	198	11386	1048	11315	1045	71	70	1936	669	11434	1211	10179	1226	0	198	10179	1226	10179	1226	0	198	1255	498
310M400US13900	Bismarck, ND Metro Area	69217	1045	2180	784	1475	791	0	161	1475	791	1406	787	69	78	705	322	16198	1840	12004	1896	0	161	12004	1896	11781	1865	223	234	4194	1083	27592	2393	24507	2192	0	161	24507	2192	24003	2157	504	259	3085	767	23247	2077	21799	1976	81	128	21718	1963	21274	2003	444	326	1448	565
310M400US30020	Lawton, OK Metro Area	64601	1328	6877	1239	2978	684	0	161	2978	684	2472	631	506	340	3899	1141	21100	2141	13995	1797	1107	702	12888	1593	11920	1663	968	529	7105	1477	21532	2151	14917	1565	1997	674	12920	1526	12627	1517	293	238	6615	1341	15092	1628	12508	1430	1267	540	11241	1453	10624	1464	617	580	2584	864
310M400US32820	Memphis, TN-MS-AR Metro Area	703204	2094	74691	5305	43121	4047	0	198	43121	4047	37273	3795	5848	1583	31570	3725	204330	9302	147771	7827	109	137	147662	7810	134819	7623	12843	2153	56559	4657	219013	7770	175890	7442	564	340	175326	7374	165678	6921	9648	2125	43123	3243	205170	6539	180358	6296	697	381	179661	6354	175521	6383	4140	1175	24812	2859
310M400US22100	Farmington, MO Micro Area	36161	589	4239	1198	1221	633	0	190	1221	633	1029	617	192	249	3018	940	13464	1669	6552	1535	0	190	6552	1535	6302	1511	250	224	6912	1026	12966	1954	9749	1883	0	190	9749	1883	9712	1895	37	72	3217	924	5492	1411	4630	1327	0	190	4630	1327	4630	1327	0	190	862	397
310M400US26980	Iowa City, IA Metro Area	81793	833	3487	985	2394	818	0	163	2394	818	2044	732	350	289	1093	482	11045	1415	8841	1295	22	46	8819	1298	8430	1312	389	214	2204	735	24249	2179	19748	2010	0	163	19748	2010	19058	1913	690	487	4501	963	43012	2279	37530	2428	0	163	37530	2428	36896	2448	634	332	5482	1167
310M400US30460	Lexington-Fayette, KY Metro Area	268353	1296	24102	2837	15794	2406	0	197	15794	2406	14099	2203	1695	998	8308	1325	58841	4197	40977	3433	0	197	40977	3433	38413	3046	2564	1048	17864	1940	80599	5024	64050	4270	13	21	64037	4271	62120	4202	1917	815	16549	2765	104811	4423	92884	4126	0	197	92884	4126	91232	4269	1652	777	11927	1470
310M400US30940	London, KY Micro Area	64292	1221	9221	1716	2963	875	0	197	2963	875	2628	826	335	305	6258	1449	25556	2179	14675	1861	0	197	14675	1861	13992	1760	683	468	10881	1856	17101	1955	11634	1829	0	197	11634	1829	11232	1852	402	258	5467	1166	12414	2078	10291	1918	0	197	10291	1918	9888	1801	403	401	2123	736
310M400US36100	Ocala, FL Metro Area	163678	1771	20241	3032	10645	2152	0	229	10645	2152	9210	2073	1435	838	9596	2136	64197	4566	42850	4125	0	229	42850	4125	38512	4225	4338	1846	21347	3233	51053	4165	35403	3247	57	95	35346	3237	32004	2832	3342	1418	15650	2401	28187	3570	23724	3288	0	229	23724	3288	23430	3344	294	245	4463	1211
310M400US34980	Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area	1054562	2826	92875	6591	57076	5277	0	211	57076	5277	53637	4795	3439	1018	35799	3354	269714	8445	201144	7598	0	211	201144	7598	193217	7629	7927	2152	68570	5830	292508	9478	241076	9053	686	394	240390	8969	233194	9026	7196	1838	51432	4257	399465	9990	351803	8149	324	340	351479	8104	345176	8007	6303	1274	47662	3919
310M400US11180	Ames, IA Metro Area	39863	973	965	527	655	356	0	163	655	356	647	356	8	16	310	279	5127	949	3883	720	0	163	3883	720	3803	716	80	91	1244	563	12926	1552	11108	1574	0	163	11108	1574	11073	1570	35	40	1818	626	20845	1623	18059	1523	46	77	18013	1505	17804	1472	209	173	2786	776
310M400US14140	Bluefield, WV-VA Micro Area	50080	671	6101	1796	1667	798	0	198	1667	798	1442	775	225	264	4434	1314	17711	2007	10343	1692	0	198	10343	1692	9806	1596	537	353	7368	1469	16203	1876	11622	1700	0	198	11622	1700	11021	1663	601	393	4581	1009	10065	1738	7730	1524	0	198	7730	1524	7604	1497	126	163	2335	1072
310M400US16940	Cheyenne, WY Metro Area	51854	966	2928	1282	1501	763	0	203	1501	763	1501	763	0	203	1427	777	14271	2217	9985	1888	168	177	9817	1861	9544	1859	273	323	4286	1269	20476	1960	17228	1848	1060	469	16168	1853	15703	1798	465	306	3248	789	14179	1952	11659	1759	768	434	10891	1770	10487	1769	404	301	2520	711
310M400US23460	Gadsden, AL Metro Area	51737	745	5391	1280	2591	852	0	201	2591	852	2472	791	119	152	2800	819	17139	2318	11203	1872	0	201	11203	1872	10797	1813	406	349	5936	1228	19654	1847	15248	1667	0	201	15248	1667	14753	1694	495	334	4406	950	9553	1634	7940	1499	0	201	7940	1499	7555	1487	385	299	1613	709
310M400US26020	Hobbs, NM Micro Area	33444	674	8950	1484	4759	878	0	201	4759	878	4257	852	502	354	4191	1219	10891	1591	8028	1328	0	201	8028	1328	7762	1340	266	265	2863	957	9578	1458	7253	1401	26	49	7227	1395	7151	1390	76	92	2325	771	4025	889	3551	803	0	201	3551	803	3551	803	0	201	474	305
310M400US26740	Hutchinson, KS Micro Area	31278	689	2925	848	1991	772	0	177	1991	772	1885	773	106	155	934	430	7267	1172	4788	967	0	177	4788	967	4691	973	97	93	2479	728	12565	1503	10156	1377	0	177	10156	1377	9790	1324	366	323	2409	678	8521	1618	7519	1586	60	114	7459	1601	7310	1589	149	183	1002	641
310M400US39740	Reading, PA Metro Area	213587	697	25470	2274	17037	1783	0	177	17037	1783	16151	1839	886	455	8433	1384	72141	3338	57840	3372	0	177	57840	3372	54830	3163	3010	996	14301	1644	58905	3853	50027	3779	64	68	49963	3792	47807	3772	2156	825	8878	1505	57071	3453	50657	3196	160	155	50497	3163	49423	3097	1074	420	6414	1288
310M400US43220	Shelton, WA Micro Area	32426	1115	4295	1388	2918	1090	0	204	2918	1090	2624	1005	294	323	1377	732	9870	1748	6346	1548	0	204	6346	1548	5841	1454	505	453	3524	964	12578	1893	8228	1350	0	204	8228	1350	8039	1358	189	179	4350	1317	5683	1252	3961	939	58	98	3903	927	3869	924	34	57	1722	677
310M400US46540	Utica-Rome, NY Metro Area	148049	1306	13859	1792	6641	1157	0	201	6641	1157	6125	1082	516	322	7218	1349	48805	2884	33713	2752	556	583	33157	2680	31538	2526	1619	584	15092	1894	46660	2612	36948	2533	186	200	36762	2549	35441	2376	1321	634	9712	1496	38725	3145	32917	2632	137	134	32780	2632	32255	2643	525	305	5808	1445
310M400US48060	Watertown-Fort Drum, NY Metro Area	55382	767	3891	1253	2201	889	0	201	2201	889	2161	884	40	69	1690	689	17334	1785	12204	1648	1255	667	10949	1695	10521	1637	428	239	5130	920	21274	1860	16547	1782	2528	760	14019	1691	13209	1619	810	410	4727	888	12883	1603	10904	1600	1639	613	9265	1484	8916	1448	349	330	1979	561
310M400US26660	Huntsville, TX Micro Area	43223	1895	5992	1244	1722	778	0	228	1722	778	1722	778	0	228	4270	942	19038	1872	6649	1329	0	228	6649	1329	6151	1268	498	440	12389	1559	11097	1651	6489	1715	35	64	6454	1713	6454	1713	0	228	4608	1150	7096	1552	5335	1273	0	228	5335	1273	5335	1273	0	228	1761	741
310M400US31420	Macon-Bibb County, GA Metro Area	114174	2116	14988	2274	7869	1663	0	226	7869	1663	7400	1668	469	395	7119	1383	34091	2890	20736	2350	0	226	20736	2350	19052	2205	1684	917	13355	1817	37485	3162	26273	2950	61	99	26212	2938	24031	2877	2181	1001	11212	1826	27610	2823	23343	2476	36	58	23307	2481	22320	2321	987	692	4267	1393
310M400US46220	Tuscaloosa, AL Metro Area	121964	2077	11780	2291	5404	1588	0	201	5404	1588	4564	1613	840	502	6376	1341	37226	4109	26094	2975	0	201	26094	2975	24396	2899	1698	1008	11132	2446	38893	3322	30183	2892	90	155	30093	2891	29356	2773	737	530	8710	1711	34065	3668	29492	3405	113	166	29379	3401	29067	3379	312	230	4573	1234
310M400US26820	Idaho Falls, ID Metro Area	70502	1099	5334	1070	2402	724	0	204	2402	724	2250	718	152	158	2932	911	19449	1824	14620	1787	0	204	14620	1787	13434	1861	1186	751	4829	1061	24969	2019	18880	1796	0	204	18880	1796	18023	1796	857	512	6089	1040	20750	1832	17222	1679	0	204	17222	1679	16943	1662	279	342	3528	982
310M400US32100	Marquette, MI Micro Area	30985	377	1015	396	582	361	0	172	582	361	582	361	0	172	433	200	9965	1199	6202	977	11	21	6191	980	5915	955	276	201	3763	960	9120	1055	7010	1005	98	154	6912	1021	6393	957	519	256	2110	493	10885	1298	9152	1215	0	172	9152	1215	9013	1209	139	108	1733	562
310M400US35900	North Wilkesboro, NC Micro Area	35046	959	6671	1418	3740	954	0	210	3740	954	3437	943	303	276	2931	996	10271	1669	7479	1475	0	210	7479	1475	7024	1442	455	283	2792	719	12696	1345	9277	1250	0	210	9277	1250	8909	1331	368	354	3419	1109	5408	1158	4469	1062	28	51	4441	1063	4207	1090	234	328	939	461
310M400US42680	Sebastian-Vero Beach, FL Metro Area	72280	1531	10425	2771	5328	2314	0	229	5328	2314	5328	2314	0	229	5097	1850	16421	3499	12191	3218	0	229	12191	3218	11224	3014	967	1052	4230	1355	24978	3241	18634	3295	0	229	18634	3295	17808	3401	826	598	6344	2149	20456	2810	15357	2639	0	229	15357	2639	14846	2563	511	414	5099	1270
310M400US46100	Tullahoma-Manchester, TN Micro Area	51796	1192	6346	1338	2796	1117	0	211	2796	1117	2769	1117	27	42	3550	1109	22022	1819	15543	1740	46	79	15497	1739	14818	1728	679	402	6479	1074	13153	1750	10482	1382	80	137	10402	1379	10324	1364	78	108	2671	757	10275	1808	9299	1700	0	211	9299	1700	9201	1689	98	139	976	432
310M400US48260	Weirton-Steubenville, WV-OH Metro Area	60141	1655	5003	1117	2589	775	0	198	2589	775	2504	776	85	92	2414	851	24385	2129	16896	1912	0	198	16896	1912	15353	1854	1543	599	7489	1206	19722	2092	14742	1727	0	198	14742	1727	14084	1662	658	330	4980	1147	11031	1987	9548	1943	0	198	9548	1943	9402	1933	146	162	1483	626
310M400US30780	Little Rock-North Little Rock-Conway, AR Metro Area	383379	2768	34216	3331	18474	2592	0	201	18474	2592	16496	2328	1978	928	15742	2361	106713	5395	72507	4416	200	244	72307	4456	69132	4418	3175	892	34206	3826	124623	5562	101935	5353	815	502	101120	5308	98648	5409	2472	698	22688	2547	117827	6334	102083	5691	1230	607	100853	5725	99219	5643	1634	558	15744	2287
310M400US45180	Talladega-Sylacauga, AL Micro Area	49537	1204	8715	1591	3526	1155	0	201	3526	1155	3185	1075	341	317	5189	1275	16665	1785	11197	1645	70	120	11127	1634	10888	1610	239	214	5468	1359	17272	1912	12207	1708	46	78	12161	1704	11382	1682	779	479	5065	1204	6885	1449	5893	1375	0	201	5893	1375	5893	1375	0	201	992	456
310M400US29460	Lakeland-Winter Haven, FL Metro Area	348322	1104	53197	5776	28999	4163	0	229	28999	4163	27789	4131	1210	687	24198	3922	117756	5738	85230	5080	314	291	84916	5019	80536	4793	4380	1253	32526	3132	108957	5432	86068	4902	162	225	85906	4874	81260	4756	4646	1219	22889	2807	68412	4314	57237	3772	180	293	57057	3813	56288	3816	769	369	11175	2099
310M400US29620	Lansing-East Lansing, MI Metro Area	237107	1115	13120	1939	7449	1467	0	172	7449	1467	6890	1435	559	303	5671	1215	51031	3164	34685	2510	37	60	34648	2524	32503	2532	2145	664	16346	2181	87378	3103	68583	2924	286	231	68297	2979	66170	3010	2127	680	18795	1843	85578	3637	75786	3590	163	211	75623	3584	73677	3523	1946	792	9792	1294
310M400US39460	Punta Gorda, FL Metro Area	78599	1575	8209	2171	4023	1548	0	229	4023	1548	3307	1263	716	787	4186	1115	29103	3315	18389	2930	0	229	18389	2930	17270	2982	1119	634	10714	1935	26573	2747	18446	2566	0	229	18446	2566	18144	2551	302	280	8127	1654	14714	2137	10798	1912	0	229	10798	1912	10083	1878	715	508	3916	1198
310M400US10540	Albany, OR Metro Area	64547	907	8139	1614	4160	933	0	207	4160	933	3473	752	687	654	3979	1189	17627	1785	11859	1573	0	207	11859	1573	11086	1576	773	661	5768	1219	24740	2017	18777	1962	0	207	18777	1962	18367	1947	410	300	5963	1278	14041	2405	11980	2155	0	207	11980	2155	11797	2125	183	177	2061	873
310M400US10900	Allentown-Bethlehem-Easton, PA-NJ Metro Area	435090	1527	35400	3544	22335	3103	0	198	22335	3103	20702	2924	1633	740	13065	2076	141968	5040	109505	4789	40	66	109465	4788	104138	4644	5327	1457	32463	2897	120410	4775	98423	4155	40	67	98383	4166	94214	4157	4169	1122	21987	2231	137312	5469	121560	5232	0	198	121560	5232	118044	5183	3516	1188	15752	1459
310M400US12940	Baton Rouge, LA Metro Area	428612	2474	48571	4271	25527	3330	0	217	25527	3330	21008	2933	4519	1596	23044	2861	133570	6833	99058	6745	0	217	99058	6745	92529	6590	6529	1843	34512	3200	120854	6759	96714	6398	333	425	96381	6404	93945	6132	2436	1001	24140	2493	125617	5881	109310	5159	208	229	109102	5178	107328	5168	1774	739	16307	2614
310M400US20740	Eau Claire, WI Metro Area	82446	790	4471	1008	1885	582	0	151	1885	582	1660	530	225	283	2586	828	21492	1756	16284	1588	0	151	16284	1588	15583	1593	701	472	5208	1075	33159	2304	27718	2051	0	151	27718	2051	27041	1992	677	402	5441	1117	23324	2131	20529	2069	78	133	20451	2075	20071	2011	380	323	2795	769
310M400US23420	Fresno, CA Metro Area	493347	516	112713	6361	71688	5466	0	211	71688	5466	63852	5162	7836	1689	41025	4096	112828	5837	79874	5037	114	138	79760	5017	73052	4624	6708	1896	32954	3576	162350	7265	124218	5955	303	278	123915	5964	116631	5669	7284	1619	38132	3646	105456	5742	90003	5562	0	211	90003	5562	87312	5378	2691	919	15453	2026
310M400US25540	Hartford-West Hartford-East Hartford, CT Metro Area	633192	1673	44868	3888	27658	3372	0	207	27658	3372	25342	2984	2316	898	17210	2008	152369	6176	114557	6089	0	207	114557	6089	107878	5861	6679	1622	37812	3977	167339	6578	140390	6224	552	609	139838	6138	134245	6061	5593	1375	26949	2575	268616	7934	241563	7676	376	291	241187	7628	236032	7552	5155	1111	27053	2290
310M400US29940	Lawrence, KS Metro Area	56092	1446	1596	578	1120	568	0	177	1120	568	979	532	141	161	476	387	6333	1226	4860	1036	0	177	4860	1036	4597	1052	263	262	1473	587	14996	2003	12747	1819	0	177	12747	1819	11915	1736	832	579	2249	885	33167	2334	29061	2414	80	132	28981	2426	28356	2338	625	462	4106	1189
310M400US33340	Milwaukee-Waukesha-West Allis, WI Metro Area	827461	1099	65931	4129	40573	3369	0	151	40573	3369	38207	3211	2366	646	25358	2401	201192	7133	147658	5819	79	131	147579	5807	140391	5446	7188	1465	53534	4056	244294	6888	200897	6082	864	847	200033	5990	193313	5789	6720	1403	43397	3039	316044	7063	280478	6745	67	82	280411	6737	276212	6680	4199	910	35566	2701
310M400US37020	Owosso, MI Micro Area	35409	407	2828	772	1555	583	0	172	1555	583	1293	490	262	356	1273	448	10265	1058	7862	945	0	172	7862	945	7692	956	170	129	2403	599	15511	1375	12015	1275	0	172	12015	1275	11658	1262	357	183	3496	807	6805	1064	5898	978	0	172	5898	978	5657	942	241	164	907	423
310M400US43740	Somerset, PA Micro Area	39279	552	4147	848	2217	690	0	177	2217	690	1931	619	286	278	1930	468	18765	1427	11826	1162	10	17	11816	1157	11201	1130	615	318	6939	1091	10270	1157	7681	1144	0	177	7681	1144	7302	1149	379	280	2589	577	6097	1068	4890	748	0	177	4890	748	4884	747	6	10	1207	608
310M400US24940	Greenwood, SC Micro Area	47641	1509	7831	1797	4922	1372	0	214	4922	1372	4894	1375	28	48	2909	1031	15762	1711	10458	1711	0	214	10458	1711	9631	1642	827	488	5304	1240	14190	1733	11344	1508	0	214	11344	1508	11116	1451	228	172	2846	809	9858	1790	8464	1458	0	214	8464	1458	8292	1424	172	195	1394	648
310M400US38220	Pine Bluff, AR Metro Area	47119	1025	5008	1083	1655	623	0	201	1655	623	1409	551	246	250	3353	834	19935	1901	9061	1589	0	201	9061	1589	8673	1505	388	309	10874	1507	14937	1532	8621	1448	9	21	8612	1447	8117	1407	495	427	6316	1219	7239	1550	5613	1309	0	201	5613	1309	5553	1315	60	57	1626	572
310M400US25620	Hattiesburg, MS Metro Area	72706	2160	10437	2517	3272	1297	0	218	3272	1297	2893	1183	379	424	7165	2507	14911	2076	9655	1855	0	218	9655	1855	9091	1806	564	510	5256	1359	22900	2745	18244	2726	44	82	18200	2715	16795	2600	1405	826	4656	1324	24458	2686	20050	2199	11	22	20039	2205	19632	2174	407	335	4408	1375
310M400US10420	Akron, OH Metro Area	363859	1642	23523	2797	14836	2261	0	195	14836	2261	12045	1927	2791	1040	8687	1560	99797	3700	77171	3271	0	195	77171	3271	72557	3396	4614	1240	22626	2508	112922	4508	90422	4397	75	121	90347	4386	86855	4509	3492	1336	22500	2469	127617	4172	111726	3789	71	83	111655	3776	109130	3646	2525	997	15891	1902
310M400US14020	Bloomington, IN Metro Area	76003	1501	4311	1004	2153	727	0	198	2153	727	2051	747	102	132	2158	835	16502	2174	11662	1821	0	198	11662	1821	10861	1669	801	495	4840	1398	21990	2299	17786	2111	0	198	17786	2111	17325	2007	461	349	4204	1087	33200	2608	29158	2526	59	100	29099	2501	28484	2521	615	403	4042	1089
310M400US16060	Carbondale-Marion, IL Metro Area	61399	1240	4192	983	2352	714	0	190	2352	714	1883	606	469	379	1840	635	16036	1682	10503	1294	0	190	10503	1294	9714	1288	789	598	5533	1076	23373	2057	17886	1860	0	190	17886	1860	16797	1781	1089	605	5487	1254	17798	1815	15040	1725	0	190	15040	1725	14856	1685	184	178	2758	760
310M400US26420	Houston-The Woodlands-Sugar Land, TX Metro Area	3726547	3452	590833	16359	400979	12271	85	123	400894	12259	385168	12295	15726	2423	189854	10201	853977	16274	624015	14192	100	166	623915	14154	588335	13371	35580	4308	229962	9946	1027978	20393	820740	18765	1121	631	819619	18760	781151	18377	38468	4589	207238	10300	1253759	19150	1084454	17773	483	363	1083971	17838	1048792	17791	35179	4220	169305	8163
310M400US31700	Manchester-Nashua, NH Metro Area	229055	878	15779	2429	10265	2304	0	192	10265	2304	9839	2216	426	411	5514	1242	57977	3859	46383	3363	0	192	46383	3363	44627	3191	1756	706	11594	1867	65069	3834	54789	3459	178	272	54611	3505	53009	3417	1602	812	10280	1740	90230	4088	79572	3672	101	165	79471	3630	77956	3635	1515	542	10658	1701
310M400US35420	New Philadelphia-Dover, OH Micro Area	45648	635	5603	1541	3276	1139	0	195	3276	1139	2854	938	422	403	2327	850	17772	1715	13118	1446	0	195	13118	1446	12379	1449	739	632	4654	1076	12574	1764	10810	1604	0	195	10810	1604	10550	1615	260	287	1764	583	9699	1914	9007	1912	0	195	9007	1912	8827	1913	180	157	692	272
310M400US36020	Oak Harbor, WA Micro Area	41571	932	2141	823	1200	610	0	204	1200	610	1034	563	166	281	941	502	9066	1366	6573	1372	643	400	5930	1370	5316	1248	614	480	2493	669	18498	1733	12742	1838	2495	1059	10247	1568	9650	1482	597	387	5756	1012	11866	1640	9198	1322	1085	429	8113	1204	7865	1178	248	249	2668	767
310M400US40740	Roswell, NM Micro Area	31251	1069	6712	1445	3296	1028	0	201	3296	1028	3296	1028	0	201	3416	1007	8526	1570	5691	1423	0	201	5691	1423	5371	1377	320	475	2835	1008	11990	1838	9690	1855	0	201	9690	1855	9625	1850	65	93	2300	815	4023	944	3353	920	0	201	3353	920	3222	889	131	154	670	335
310M400US41500	Salinas, CA Metro Area	218418	1046	63389	4116	40371	3372	0	211	40371	3372	39093	3230	1278	711	23018	2985	48430	3438	33115	2895	108	157	33007	2881	31575	2881	1432	654	15315	2100	57419	3771	44262	3596	891	524	43371	3475	41751	3387	1620	622	13157	1704	49180	3298	41350	3209	1944	646	39406	3129	37928	2988	1478	643	7830	1435
310M400US42020	San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area	132485	1066	13049	2326	8350	2325	0	211	8350	2325	7838	2221	512	684	4699	966	29121	2792	19869	2216	58	97	19811	2222	18992	2103	819	606	9252	1581	46143	3095	35576	3040	225	222	35351	3005	33978	2867	1373	590	10567	1632	44172	3176	36235	2909	98	164	36137	2876	35247	2767	890	470	7937	1441
310M400US44940	Sumter, SC Metro Area	53371	510	6961	1784	3624	1355	0	214	3624	1355	3550	1354	74	125	3337	1235	14629	2122	10683	2113	196	260	10487	2081	9978	2054	509	426	3946	889	20524	2302	16277	2142	969	529	15308	2046	14328	2028	980	630	4247	1141	11257	1865	8996	1589	681	400	8315	1560	8058	1541	257	249	2261	861
310M400US49740	Yuma, AZ Metro Area	95134	509	20808	2615	12383	2168	0	211	12383	2168	10573	1858	1810	1136	8425	1651	25184	2715	17279	2305	286	186	16993	2332	16064	2199	929	431	7905	1551	31747	2662	23683	2680	572	343	23111	2651	22303	2710	808	442	8064	1299	17395	2087	15081	1822	270	202	14811	1866	14523	1831	288	197	2314	765
310M400US36860	Ottawa-Peru, IL Micro Area	76318	809	7338	1314	3779	775	0	190	3779	775	3461	754	318	225	3559	972	25858	1897	19250	1548	0	190	19250	1548	17650	1574	1600	609	6608	1335	28349	1813	22977	1649	22	26	22955	1649	22547	1638	408	300	5372	1070	14773	1645	13416	1509	0	190	13416	1509	13143	1519	273	205	1357	529
310M400US22220	Fayetteville-Springdale-Rogers, AR-MO Metro Area	282342	2711	36979	3812	27119	3085	0	198	27119	3085	26272	3082	847	478	9860	1791	77148	4849	58112	4637	32	55	58080	4646	56744	4652	1336	514	19036	2263	76422	4225	60645	3902	85	139	60560	3868	58165	3741	2395	1019	15777	1968	91793	4670	77389	4635	164	167	77225	4629	76061	4606	1164	514	14404	2033
310M400US36260	Ogden-Clearfield, UT Metro Area	331709	1563	22056	3035	14859	2737	0	193	14859	2737	14109	2684	750	439	7197	1565	82559	4154	63547	3912	151	156	63396	3908	60935	3966	2461	1111	19012	2138	118947	4608	93192	3961	753	463	92439	3927	90394	3944	2045	671	25755	2192	108147	3959	91029	3541	453	260	90576	3497	89226	3415	1350	489	17118	1908
310M400US41980	San Juan-Carolina-Caguas, PR Metro Area	1043818	3545	132294	6404	48528	3684	0	228	48528	3684	34225	3665	14303	2609	83766	5116	280363	9433	167253	7463	42	71	167211	7470	137612	6803	29599	3658	113110	5705	293913	8838	203472	7874	174	182	203298	7891	175260	7576	28038	3085	90441	5318	337248	9760	265526	10059	868	437	264658	10007	248272	9888	16386	2303	71722	4724
310M400US47380	Waco, TX Metro Area	126622	1673	19098	2292	11111	1750	0	228	11111	1750	10841	1711	270	232	7987	1277	33278	3023	21857	2488	21	35	21836	2489	21283	2498	553	300	11421	1964	44254	3402	34624	3211	44	88	34580	3200	33139	3146	1441	708	9630	1736	29992	3092	25788	2988	45	75	25743	2983	25081	3007	662	422	4204	813
310M400US11700	Asheville, NC Metro Area	237178	2030	20845	3001	11879	2350	0	210	11879	2350	11406	2298	473	426	8966	1791	55131	4323	39430	3558	86	142	39344	3580	37525	3442	1819	920	15701	2218	75825	4740	62372	4469	308	273	62064	4468	59624	4390	2440	975	13453	2032	85377	4424	72410	4224	81	144	72329	4206	71724	4223	605	281	12967	1869
310M400US22180	Fayetteville, NC Metro Area	197221	1141	16030	1924	8197	1249	65	110	8132	1233	7523	1263	609	378	7833	1493	47436	3692	32273	2820	1872	616	30401	2814	28560	2761	1841	686	15163	2089	80964	4080	60919	3648	9672	1433	51247	3326	47981	3330	3266	886	20045	2524	52791	3010	45042	3036	6205	1042	38837	2821	36938	2897	1899	637	7749	1258
310M400US23580	Gainesville, GA Metro Area	102387	1454	22454	3505	15633	2850	0	226	15633	2850	15175	2771	458	414	6821	1683	28377	3408	22089	3110	0	226	22089	3110	21323	3200	766	566	6288	1285	28115	1981	22124	2047	0	226	22124	2047	21132	2033	992	673	5991	1119	23441	2130	19804	2047	0	226	19804	2047	19596	2046	208	182	3637	890
310M400US25060	Gulfport-Biloxi-Pascagoula, MS Metro Area	205844	2030	18361	2385	9907	1769	0	218	9907	1769	8949	1671	958	533	8454	1763	57913	4769	41041	4036	364	242	40677	4025	35847	3633	4830	1919	16872	2683	80703	5168	63152	4870	1482	867	61670	4749	55896	4360	5774	1636	17551	2306	48867	4639	41690	4240	1009	432	40681	4213	38780	4127	1901	799	7177	1567
310M400US34060	Morgantown, WV Metro Area	71297	1012	4058	909	2266	731	0	201	2266	731	1915	670	351	234	1792	647	21801	1548	14221	1724	0	201	14221	1724	12870	1728	1351	576	7580	1575	16192	1619	11805	1409	185	219	11620	1393	11031	1359	589	527	4387	1226	29246	2365	24317	2268	0	201	24317	2268	23968	2260	349	321	4929	1052
310M400US34780	Muskogee, OK Micro Area	34212	435	4268	790	2149	619	0	161	2149	619	1955	558	194	210	2119	435	11801	1155	7088	1104	0	161	7088	1104	6899	1117	189	119	4713	834	10616	1169	7740	1083	0	161	7740	1083	7516	1087	224	195	2876	607	7527	1068	6492	1020	0	161	6492	1020	6442	1010	50	78	1035	348
310M400US41660	San Angelo, TX Metro Area	58224	856	5956	1529	3926	1215	0	228	3926	1215	3696	1165	230	356	2030	873	19735	2844	13458	2308	234	357	13224	2257	12371	2121	853	784	6277	1321	18705	2146	14742	1897	850	458	13892	1794	13296	1747	596	561	3963	1061	13828	1988	11562	1716	432	326	11130	1685	11025	1683	105	131	2266	1132
310M400US21060	Elizabethtown-Fort Knox, KY Metro Area	79307	2014	7562	1759	2975	899	0	197	2975	899	2784	872	191	219	4587	1551	24766	2787	15638	2066	0	197	15638	2066	15287	2077	351	247	9128	1714	31750	2302	24482	2262	1219	682	23263	2257	22383	2263	880	500	7268	1423	15229	1957	13593	1861	1413	640	12180	1825	12082	1841	98	123	1636	666
310M400US32940	Meridian, MS Micro Area	51174	2198	5661	1226	1875	736	0	218	1875	736	1875	736	0	218	3786	1167	13731	2376	8151	1715	57	124	8094	1721	7679	1675	415	310	5580	1744	23237	2364	17813	1979	48	91	17765	1972	16794	1974	971	709	5424	1331	8545	1599	6929	1471	289	336	6640	1430	6504	1403	136	131	1616	845
